"fips","county","state","pop","white","black","api","aian","twoplus","hispanic"
"53023","Garfield County","Washington",2404,0.865641,0.00207987,0.0366057,0.00956739,0.0245424,0.0615641
"53025","Grant County","Washington",104717,0.496233,0.0110011,0.0136368,0.00856594,0.0195097,0.451054
"53027","Grays Harbor County","Washington",77893,0.768773,0.0136854,0.0191416,0.0394772,0.0389637,0.119959
"53029","Island County","Washington",86478,0.763882,0.0291751,0.0603159,0.00748167,0.0462314,0.0929138
"53031","Jefferson County","Washington",33944,0.872025,0.0109003,0.0236272,0.0156729,0.0300495,0.0477257
"53033","King County","Washington",2340211,0.521885,0.0702368,0.239678,0.0053649,0.0489443,0.113892
"53035","Kitsap County","Washington",281420,0.73122,0.0287329,0.0669249,0.0128207,0.0593241,0.100977
"53037","Kittitas County","Washington",48172,0.816283,0.0104625,0.0236029,0.00979822,0.0312422,0.108611
"53039","Klickitat County","Washington",24124,0.79709,0.00534737,0.0111093,0.0194412,0.0252446,0.141768
"53041","Lewis County","Washington",87049,0.804478,0.00941998,0.0148652,0.0134522,0.0354972,0.122287
"53043","Lincoln County","Washington",11862,0.891165,0.00767156,0.0107908,0.0190524,0.025881,0.0454392
"53045","Mason County","Washington",69632,0.756822,0.0137006,0.0212402,0.0272576,0.0404555,0.140524
"53047","Okanogan County","Washington",44942,0.624093,0.0157314,0.011259,0.0908504,0.0278804,0.230186
"53049","Pacific County","Washington",24245,0.811631,0.00870283,0.0221901,0.0202928,0.032584,0.104599
"53051","Pend Oreille County","Washington",14332,0.870779,0.00760536,0.012978,0.0333519,0.0308401,0.044446
"53053","Pierce County","Washington",941170,0.610186,0.0769117,0.0968135,0.0109406,0.07005,0.135098
"53055","San Juan County","Washington",18668,0.862117,0.00830298,0.017838,0.00782087,0.0236769,0.0802443
"53057","Skagit County","Washington",132736,0.717221,0.00890489,0.0281009,0.0157983,0.0272948,0.202681
"53059","Skamania County","Washington",12660,0.851343,0.0102686,0.0172196,0.0152449,0.0372038,0.0687204
"53061","Snohomish County","Washington",864113,0.609772,0.0415524,0.166493,0.00946983,0.0460738,0.126639
"53063","Spokane County","Washington",555947,0.81363,0.0212988,0.0342299,0.0136128,0.0420885,0.0751403
"53065","Stevens County","Washington",49015,0.858105,0.00597776,0.00981332,0.0479241,0.0319902,0.0461899
"53067","Thurston County","Washington",302912,0.701738,0.0383115,0.0779137,0.0128387,0.0562738,0.112924
"53069","Wahkiakum County","Washington",4800,0.863542,0.00604167,0.020625,0.015625,0.0391667,0.055
"53071","Walla Walla County","Washington",62068,0.679368,0.0178675,0.0223626,0.00683122,0.0247954,0.248776
"53073","Whatcom County","Washington",234954,0.759864,0.011381,0.0556364,0.0226512,0.0388502,0.111618
"53075","Whitman County","Washington",48399,0.75733,0.0235542,0.0880183,0.00799603,0.0417157,0.081386
"53077","Yakima County","Washington",258523,0.386917,0.0088348,0.0133992,0.0326315,0.0181918,0.540025
"54001","Barbour County","West Virginia",15369,0.941115,0.0120372,0.00331837,0.00767779,0.0212115,0.0146399
"54003","Berkeley County","West Virginia",136287,0.794199,0.083038,0.0146089,0.00155554,0.0354252,0.0711733
"54005","Boone County","West Virginia",20496,0.970141,0.0082943,0.00200039,0.00165886,0.010002,0.00790398
"54007","Braxton County","West Virginia",12051,0.960584,0.00846403,0.00356817,0.00531076,0.0141897,0.00788316
"54009","Brooke County","West Virginia",21285,0.940193,0.0174301,0.00770496,0.00197322,0.0175711,0.015128
"54011","Cabell County","West Virginia",91489,0.889845,0.048443,0.0137066,0.00171605,0.0272273,0.0190624
"54013","Calhoun County","West Virginia",5873,0.963562,0.00510812,0.00323514,0.00459731,0.0120892,0.0114081
"54015","Clay County","West Virginia",7689,0.964885,0.00572246,0.00195084,0.00390168,0.0144362,0.00910391
"54017","Doddridge County","West Virginia",7615,0.931845,0.0323047,0.00551543,0.00459619,0.0161523,0.00958634
"54019","Fayette County","West Virginia",38600,0.921166,0.0389896,0.00316062,0.00256477,0.0195337,0.0145855
"54021","Gilmer County","West Virginia",7116,0.788364,0.136172,0.00885329,0.00477797,0.0179876,0.0438449
"54023","Grant County","West Virginia",10971,0.954516,0.016498,0.00364598,0.00182299,0.0113937,0.0121229
"54025","Greenbrier County","West Virginia",31851,0.923739,0.024646,0.00800603,0.00383033,0.0190575,0.0207215
"54027","Hampshire County","West Virginia",23793,0.946371,0.0120624,0.00420292,0.00256378,0.0143319,0.0204682
"54029","Hancock County","West Virginia",28054,0.924824,0.0269837,0.00577458,0.00231696,0.0199971,0.0201041
"54031","Hardy County","West Virginia",14335,0.889501,0.0334845,0.00892919,0.0022323,0.0149983,0.0508546
"54033","Harrison County","West Virginia",64472,0.928543,0.019078,0.00829818,0.0017527,0.0178682,0.0244602
"54035","Jackson County","West Virginia",27718,0.959846,0.00714337,0.0054838,0.00277798,0.0120499,0.0126993
"54037","Jefferson County","West Virginia",61264,0.796716,0.062451,0.021644,0.00261165,0.030442,0.0861354
"54039","Kanawha County","West Virginia",173906,0.868573,0.0724299,0.012248,0.00104654,0.0281704,0.0175325
"54041","Lewis County","West Virginia",16477,0.95691,0.00837531,0.00473387,0.00169934,0.012745,0.0155368
"54043","Lincoln County","West Virginia",19377,0.967745,0.00521237,0.00356092,0.0013934,0.0131083,0.00897972
"54045","Logan County","West Virginia",30560,0.959686,0.0176374,0.00281414,0.00121073,0.00998037,0.00867147
"54049","Marion County","West Virginia",55649,0.920412,0.0317167,0.00722385,0.00258765,0.0201261,0.0179338
"54051","Marshall County","West Virginia",29354,0.954827,0.0110377,0.00620018,0.00296382,0.0127751,0.012196
"54053","Mason County","West Virginia",24770,0.957852,0.011304,0.00468308,0.0022608,0.0147759,0.00912394
"54047","McDowell County","West Virginia",17147,0.860267,0.093894,0.00221613,0.002741,0.0137633,0.0271184
"54055","Mercer County","West Virginia",57524,0.894235,0.0611397,0.0056672,0.0019644,0.0225645,0.0144288
"54057","Mineral County","West Virginia",26778,0.931399,0.0268131,0.00552693,0.00212861,0.0199791,0.0141534
"54059","Mingo County","West Virginia",21712,0.953113,0.0186533,0.00313191,0.00133567,0.0131264,0.0106393
"54061","Monongalia County","West Virginia",108697,0.86535,0.0367535,0.0391547,0.00133398,0.0242049,0.0332024
"54063","Monroe County","West Virginia",12462,0.947199,0.0143637,0.00216659,0.00329,0.0210239,0.0119563
"54065","Morgan County","West Virginia",17780,0.935264,0.0130484,0.00646794,0.00365579,0.0210911,0.0204724
"54067","Nicholas County","West Virginia",24017,0.961569,0.00707832,0.00549611,0.00383062,0.0123246,0.00970146
"54069","Ohio County","West Virginia",41090,0.907958,0.0369433,0.00786079,0.00180092,0.0261621,0.0192748
"54071","Pendleton County","West Virginia",5944,0.937416,0.0233849,0.00538358,0.0031965,0.0178331,0.012786
"54073","Pleasants County","West Virginia",7358,0.947948,0.0187551,0.00353357,0.00258222,0.0138625,0.0133188
"54075","Pocahontas County","West Virginia",7653,0.941069,0.0177708,0.00300536,0.00261335,0.0171175,0.0184241
"54077","Preston County","West Virginia",34055,0.945794,0.0184114,0.00414036,0.00240787,0.00974894,0.0194979
"54079","Putnam County","West Virginia",57067,0.941893,0.0145268,0.0104614,0.00224298,0.0149123,0.0159637
"54081","Raleigh County","West Virginia",72379,0.870308,0.0786554,0.0074331,0.00234875,0.021719,0.0195361
"54083","Randolph County","West Virginia",27190,0.94623,0.0214417,0.00467083,0.00305259,0.0123207,0.0122839
"54085","Ritchie County","West Virginia",8170,0.960588,0.00575275,0.00477356,0.00208078,0.0151775,0.0116279
"54087","Roane County","West Virginia",13540,0.96034,0.00457903,0.00369276,0.00273264,0.015805,0.0128508
"54089","Summers County","West Virginia",11544,0.907398,0.0455648,0.00337838,0.00398475,0.0181913,0.021483
"54091","Taylor County","West Virginia",16438,0.953583,0.0127144,0.00529261,0.00371091,0.0138095,0.0108894
"54093","Tucker County","West Virginia",6573,0.965313,0.00547695,0.00349916,0.00197779,0.013236,0.0104975
"54095","Tyler County","West Virginia",7843,0.961367,0.00522759,0.00803264,0.00318756,0.0113477,0.0108377
"54097","Upshur County","West Virginia",23650,0.951501,0.0106977,0.00566596,0.00334038,0.0127273,0.0160677
"54099","Wayne County","West Virginia",37589,0.962542,0.00728937,0.00364468,0.00337865,0.0130623,0.0100827
"54101","Webster County","West Virginia",7947,0.969926,0.00402668,0.0018875,0.0011325,0.0142192,0.00880836
"54103","Wetzel County","West Virginia",13766,0.956995,0.00610199,0.00421328,0.00188871,0.0132936,0.0175069
"54105","Wirt County","West Virginia",4924,0.962226,0.00731113,0.00385865,0.00345248,0.0192933,0.00385865
"54107","Wood County","West Virginia",82757,0.941516,0.0132678,0.00741931,0.00199379,0.0198171,0.0159866
"54109","Wyoming County","West Virginia",19964,0.965889,0.00806452,0.00210379,0.0015528,0.0122721,0.0101182
"55001","Adams County","Wisconsin",21352,0.894764,0.0292244,0.0067441,0.00941364,0.0136287,0.0462252
"55003","Ashland County","Wisconsin",16196,0.81977,0.00691529,0.0100642,0.0984811,0.0327859,0.0319832
"55005","Barron County","Wisconsin",46810,0.914655,0.0162145,0.00779748,0.0102115,0.0137577,0.0373638
"55007","Bayfield County","Wisconsin",16838,0.849507,0.00641406,0.00534505,0.0875995,0.0273192,0.0238152
"55009","Brown County","Wisconsin",273909,0.775487,0.0303568,0.0393561,0.0239678,0.023004,0.107828
"55011","Buffalo County","Wisconsin",13464,0.943182,0.00571895,0.00430778,0.0040107,0.0110665,0.0317142
"55013","Burnett County","Wisconsin",17187,0.906441,0.00802932,0.00552743,0.0374702,0.0219352,0.020597
"55015","Calumet County","Wisconsin",53602,0.878269,0.0112309,0.0310623,0.00492519,0.0150927,0.0594194
"55017","Chippewa County","Wisconsin",67323,0.928004,0.0163688,0.0152845,0.00518396,0.0145121,0.0206467
"55019","Clark County","Wisconsin",34801,0.90529,0.00502859,0.00554582,0.00537341,0.00879285,0.0699693
"55021","Columbia County","Wisconsin",58113,0.90737,0.0151257,0.0101526,0.00567859,0.0155043,0.0461687
"55023","Crawford County","Wisconsin",16008,0.93447,0.0218641,0.00818341,0.00362319,0.0109945,0.0208646
"55025","Dane County","Wisconsin",588347,0.757213,0.0577346,0.0733632,0.00273988,0.0267138,0.0822355
"55027","Dodge County","Wisconsin",88635,0.875072,0.0292097,0.0079991,0.00508828,0.0110002,0.0716308
"55029","Door County","Wisconsin",30512,0.920458,0.00858679,0.0064237,0.00632538,0.013339,0.0448676
"55031","Douglas County","Wisconsin",44276,0.908167,0.0124673,0.0111347,0.0170295,0.030739,0.0204626
"55033","Dunn County","Wisconsin",46135,0.911434,0.00856183,0.0344424,0.00466024,0.0144359,0.0264658
"55035","Eau Claire County","Wisconsin",108830,0.881715,0.0118717,0.0475972,0.00453919,0.0199485,0.0343288
"55037","Florence County","Wisconsin",4673,0.943719,0.00577787,0.00406591,0.0115557,0.0171196,0.0177616
"55039","Fond du Lac County","Wisconsin",104269,0.861234,0.0233339,0.0226146,0.0045843,0.0160354,0.0721979
"55041","Forest County","Wisconsin",9506,0.800547,0.00915211,0.00483905,0.133495,0.0282979,0.0236693
"55043","Grant County","Wisconsin",52330,0.936079,0.014829,0.0102427,0.00215937,0.00913434,0.0275559
"55045","Green County","Wisconsin",37183,0.925584,0.00750343,0.00688487,0.00250114,0.0129091,0.0446172
"55047","Green Lake County","Wisconsin",19370,0.909861,0.0072793,0.00867321,0.00464636,0.0107383,0.0588023
"55049","Iowa County","Wisconsin",23963,0.937612,0.00980679,0.00876351,0.00237867,0.0157743,0.0256646
"55051","Iron County","Wisconsin",6235,0.94162,0.00417001,0.00417001,0.014595,0.0176423,0.0178027
"55053","Jackson County","Wisconsin",21027,0.856518,0.0241594,0.00675322,0.0537404,0.017216,0.0416132
"55055","Jefferson County","Wisconsin",86245,0.873941,0.010934,0.0102731,0.00313062,0.0140994,0.0876225
"55057","Juneau County","Wisconsin",26590,0.908725,0.0271155,0.00676946,0.0122602,0.0127868,0.032343
"55059","Kenosha County","Wisconsin",168754,0.721156,0.0707183,0.0215521,0.0029866,0.0253031,0.158284
"55061","Kewaunee County","Wisconsin",20751,0.924919,0.00568647,0.00684304,0.007084,0.012915,0.0425522
"55063","La Crosse County","Wisconsin",121060,0.877854,0.0172394,0.0506939,0.00365934,0.0215513,0.0290021
"55065","Lafayette County","Wisconsin",17306,0.893101,0.00606726,0.00566278,0.00306252,0.00912978,0.082977
"55067","Langlade County","Wisconsin",19535,0.923573,0.0115178,0.00614282,0.0141285,0.0163809,0.028257
"55069","Lincoln County","Wisconsin",28461,0.936826,0.00646499,0.00751906,0.00572714,0.0163381,0.0271248
"55071","Manitowoc County","Wisconsin",81513,0.873382,0.0129427,0.0321053,0.00566781,0.0150896,0.0608124
"55073","Marathon County","Wisconsin",139091,0.863607,0.00992875,0.0659065,0.00469477,0.0166006,0.0392621
"55075","Marinette County","Wisconsin",42343,0.932811,0.00774626,0.00588055,0.0072267,0.0129419,0.0333939
"55077","Marquette County","Wisconsin",15743,0.926189,0.00628851,0.00927396,0.007813,0.0100362,0.0403989
"55078","Menominee County","Wisconsin",4286,0.150257,0.010266,0.0167989,0.741951,0.0303313,0.0503966
"55079","Milwaukee County","Wisconsin",924740,0.478785,0.257113,0.0564202,0.00525661,0.0266194,0.175805
"55081","Monroe County","Wisconsin",46370,0.884882,0.0147725,0.0104162,0.0104593,0.0172741,0.0621954
"55083","Oconto County","Wisconsin",40037,0.936284,0.00477059,0.00621925,0.0149112,0.0143367,0.0234783
"55085","Oneida County","Wisconsin",38175,0.942423,0.00610347,0.00838245,0.0115259,0.0132286,0.0183366
"55087","Outagamie County","Wisconsin",195390,0.849158,0.0195506,0.0401965,0.0154563,0.0190133,0.0566252
"55089","Ozaukee County","Wisconsin",93956,0.893695,0.0196475,0.0288326,0.00237345,0.0151241,0.0403274
"55091","Pepin County","Wisconsin",7555,0.947849,0.00423561,0.00701522,0.0031767,0.00820649,0.0295169
"55093","Pierce County","Wisconsin",43380,0.922407,0.00892116,0.0143845,0.00470263,0.018142,0.0314431
"55095","Polk County","Wisconsin",45831,0.941415,0.00460387,0.00763675,0.0100587,0.0129607,0.0233248
"55097","Portage County","Wisconsin",72040,0.891199,0.0104525,0.033523,0.00369239,0.0147279,0.0464048
"55099","Price County","Wisconsin",14087,0.936395,0.00610492,0.0173919,0.00688578,0.0140555,0.0191666
"55101","Racine County","Wisconsin",198651,0.686208,0.109317,0.0154744,0.00338785,0.0259601,0.159652
"55103","Richland County","Wisconsin",17123,0.925831,0.00934416,0.0119138,0.00397127,0.0136658,0.0352742
"55105","Rock County","Wisconsin",165461,0.801554,0.0485613,0.0142148,0.00270759,0.0260545,0.106907
"55107","Rusk County","Wisconsin",14168,0.940782,0.009952,0.00585827,0.00656409,0.0141869,0.0226567
"55111","Sauk County","Wisconsin",66486,0.880576,0.0126794,0.00694883,0.0106489,0.0128147,0.0763319
"55113","Sawyer County","Wisconsin",18835,0.782798,0.00467215,0.00488452,0.153172,0.0280329,0.0264401
"55115","Shawano County","Wisconsin",41299,0.849851,0.00607763,0.00743359,0.0792029,0.0218891,0.0355457
"55117","Sheboygan County","Wisconsin",118331,0.806137,0.0242371,0.0649872,0.00360852,0.0186511,0.0823791
"55109","St. Croix County","Wisconsin",97954,0.924046,0.00796292,0.0134655,0.00346081,0.018233,0.0328317
"55119","Taylor County","Wisconsin",20167,0.940745,0.00520653,0.00679328,0.00366936,0.0100659,0.0335201
"55121","Trempealeau County","Wisconsin",30801,0.8427,0.0058115,0.00707769,0.00266225,0.0106165,0.131132
"55123","Vernon County","Wisconsin",31351,0.956174,0.00443367,0.00574144,0.00287072,0.0107493,0.0200313
"55125","Vilas County","Wisconsin",23948,0.861408,0.00417571,0.00542843,0.0903207,0.0148238,0.0238433
"55127","Walworth County","Wisconsin",106029,0.837488,0.0106103,0.0110159,0.00246159,0.0121759,0.126248
"55129","Washburn County","Wisconsin",16982,0.934872,0.00394535,0.00724296,0.0146626,0.0161936,0.0230833
"55131","Washington County","Wisconsin",138727,0.905584,0.0180931,0.0194771,0.0029194,0.0138618,0.0400643
"55133","Waukesha County","Wisconsin",417029,0.854197,0.0202744,0.0451863,0.00221088,0.0169173,0.061214
"55135","Waupaca County","Wisconsin",51171,0.927439,0.00590178,0.00596041,0.00697661,0.011999,0.0417229
"55137","Waushara County","Wisconsin",25079,0.882412,0.0216915,0.00725707,0.00594123,0.0119622,0.0707365
"55139","Winnebago County","Wisconsin",173307,0.853197,0.0308066,0.0365075,0.00621441,0.0196414,0.0536331
"55141","Wood County","Wisconsin",73943,0.90586,0.00985895,0.0208404,0.0068972,0.0142407,0.0423029
"56001","Albany County","Wyoming",39288,0.800906,0.0130574,0.0495062,0.00735594,0.0223987,0.106776
"56003","Big Horn County","Wyoming",12084,0.860063,0.00827541,0.00777888,0.0115028,0.0142337,0.0981463
"56005","Campbell County","Wyoming",47946,0.85321,0.00640304,0.00677846,0.0119301,0.0189171,0.102761
"56007","Carbon County","Wyoming",14250,0.759789,0.0121404,0.00996491,0.0110877,0.0186667,0.188351
"56009","Converse County","Wyoming",13766,0.876144,0.00537556,0.00704635,0.00878977,0.0169984,0.0856458
"56011","Crook County","Wyoming",7775,0.940707,0.00874598,0.00385852,0.00900322,0.0138907,0.0237942
"56013","Fremont County","Wyoming",39721,0.69895,0.00657083,0.00594144,0.185393,0.0285743,0.0745701
"56015","Goshen County","Wyoming",12635,0.853106,0.0117926,0.00767709,0.0101306,0.0133755,0.103918
"56017","Hot Springs County","Wyoming",4625,0.887351,0.00821622,0.00691892,0.020973,0.0222703,0.0542703
"56019","Johnson County","Wyoming",8803,0.910485,0.00738385,0.00851982,0.0129501,0.0168125,0.0438487
"56021","Laramie County","Wyoming",101783,0.770286,0.0192665,0.0146685,0.00609139,0.0270183,0.16267
"56023","Lincoln County","Wyoming",21000,0.906524,0.00661905,0.00547619,0.00652381,0.014619,0.0602381
"56025","Natrona County","Wyoming",80410,0.851399,0.00997388,0.00851884,0.0100361,0.0209924,0.0990797
"56027","Niobrara County","Wyoming",2301,0.905693,0.00738809,0.00478053,0.0143416,0.0204259,0.0473707
"56029","Park County","Wyoming",31082,0.901776,0.00640242,0.00907278,0.00653111,0.0134805,0.0627373
"56031","Platte County","Wyoming",8512,0.867129,0.00575658,0.00869361,0.00763628,0.0140977,0.096687
"56033","Sheridan County","Wyoming",32978,0.905604,0.00791437,0.00870277,0.010977,0.0153436,0.0514585
"56035","Sublette County","Wyoming",8965,0.87942,0.00847741,0.00948132,0.0087005,0.0181818,0.075739
